TransactionID;StoreID;StoreLocation;CustomerID;CustomerType;ProductID;ProductName;Category;Quantity;UnitPrice;TotalAmount;PaymentMethod;SalesDate;Salesperson
T09014;S005;Midrand;C2309;Member;P0016;Skincare Set;Beauty;3;599.99;1799.97;Bank Transfer;2026/03/24;Sarah Mokoena
T09015;S005;Midrand;C1193;Guest;P0025;Novel Book;Books;6;199.99;1199.94;Mobile Pay;2026/05/03;Liam Jacobs
T09016;S005;Midrand;C2696;Member;P0018;Perfume;Beauty;2;899.99;1799.98;Card;2026/04/28;Jessica Naidoo
T09017;S005;Midrand;C0158;Member;P0001;Wireless Headphones;Electronics;5;899.99;4499.95;Mobile Pay;2026/01/07;Sarah Mokoena
T09018;S005;Midrand;C0232;Member;P0008;Blender;Appliances;4;899.99;3599.96;Cash;2026/02/26;Michael Williams
T09019;S005;Midrand;C0276;Member;P0003;Smart Watch;Electronics;5;1299.99;6499.95;Card;2026/02/18;Daniel Smith
T09020;S005;Midrand;C1389;Member;P0006;Coffee Maker;Appliances;1;1299.99;1299.99;Mobile Pay;2026/04/10;Jessica Naidoo
T09021;S005;Midrand;C2209;Guest;P0007;Air Fryer;Appliances;4;1799.99;7199.96;Bank Transfer;2026/01/06;Sarah Mokoena
T09022;S005;Midrand;C0783;Guest;P0016;Skincare Set;Beauty;3;599.99;1799.97;Cash;2026/02/20;Liam Jacobs
T09023;S005;Midrand;C0446;Guest;P0025;Novel Book;Books;4;199.99;799.96;Mobile Pay;2026/05/11;Daniel Smith
T09024;S005;Midrand;C1101;Member;P0019;Throw Blanket;Home & Decor;6;449.99;2699.94;Cash;2026/04/01;Sophie Mthembu
T09025;S005;Midrand;C1333;Member;P0012;Hooded Sweatshirt;Clothing;1;599.99;599.99;Bank Transfer;2026/03/25;Sarah Mokoena
T09026;S005;Midrand;C1177;Member;P0009;Electric Kettle;Appliances;4;499.99;1999.96;Mobile Pay;2026/04/29;Jessica Naidoo
T09027;S005;Midrand;C0767;Member;P0022;Cookware Set;Kitchen;2;1599.99;3199.98;Card;2026/05/03;Olivia Dlamini
T09028;S005;Midrand;C0947;Guest;P0009;Electric Kettle;Appliances;6;499.99;2999.94;Card;2026/05/10;Daniel Smith
T09029;S005;Midrand;C0091;Member;P0012;Hooded Sweatshirt;Clothing;4;599.99;2399.96;Mobile Pay;2026/02/01;Olivia Dlamini
T09030;S005;Midrand;C2574;Member;P0002;Bluetooth Speaker;Electronics;5;649.99;3249.95;Bank Transfer;2026/06/23;Sophie Mthembu
T09031;S005;Midrand;C2273;Member;P0020;Table Lamp;Home & Decor;2;699.99;1399.98;Mobile Pay;2026/06/02;Noah Pillay
T09032;S005;Midrand;C1313;Member;P0021;Cushion Set;Home & Decor;3;299.99;899.97;Card;2026/02/02;Michael Williams
T09033;S005;Midrand;C1605;Member;P0017;Face Moisturiser;Beauty;3;249.99;749.97;Cash;2026/06/11;Sarah Mokoena
T09034;S005;Midrand;C0133;Member;P0012;Hooded Sweatshirt;Clothing;6;599.99;3599.94;Bank Transfer;2026/02/25;Jessica Naidoo
T09035;S005;Midrand;C2678;Member;P0011;Denim Jeans;Clothing;6;799.99;4799.94;Cash;2026/02/17;Emma Nkosi
T09036;S005;Midrand;C1508;Guest;P0021;Cushion Set;Home & Decor;4;299.99;1199.96;Card;2026/03/01;Sarah Mokoena
T09037;S005;Midrand;C0513;Guest;P0009;Electric Kettle;Appliances;1;499.99;499.99;Card;2026/03/28;Emma Nkosi
T09038;S005;Midrand;C1552;Member;P0015;Sports Bottle;Sportswear;1;199.99;199.99;Bank Transfer;2026/01/25;Daniel Smith
T09039;S005;Midrand;C0574;Guest;P0010;Cotton T-Shirt;Clothing;4;249.99;999.96;Mobile Pay;2026/03/09;Emma Nkosi
T09040;S005;Midrand;C0843;Guest;P0018;Perfume;Beauty;2;899.99;1799.98;Card;2026/03/18;Sophie Mthembu
T09041;S005;Midrand;C0517;Member;P0015;Sports Bottle;Sportswear;4;199.99;799.96;Cash;2026/04/24;Olivia Dlamini
T09042;S005;Midrand;C1315;Member;P0024;Storage Container Set;Kitchen;3;349.99;1049.97;Bank Transfer;2026/04/20;Jessica Naidoo
T09043;S005;Midrand;C0207;Member;P0015;Sports Bottle;Sportswear;4;199.99;799.96;Mobile Pay;2026/01/15;Sophie Mthembu
T09044;S005;Midrand;C0750;Member;P0015;Sports Bottle;Sportswear;3;199.99;599.97;Bank Transfer;2026/02/25;James Botha
T09045;S005;Midrand;C1423;Member;P0015;Sports Bottle;Sportswear;5;199.99;999.95;Card;2026/01/28;Jessica Naidoo
T09046;S005;Midrand;C2642;Member;P0017;Face Moisturiser;Beauty;6;249.99;1499.94;Card;2026/01/08;Sarah Mokoena
T09047;S005;Midrand;C1514;Member;P0001;Wireless Headphones;Electronics;1;899.99;899.99;Mobile Pay;2026/05/12;James Botha
T09048;S005;Midrand;C0760;Guest;P0017;Face Moisturiser;Beauty;4;249.99;999.96;Mobile Pay;2026/01/03;Noah Pillay
T09049;S005;Midrand;C2985;Member;P0021;Cushion Set;Home & Decor;1;299.99;299.99;Card;2026/02/14;Sophie Mthembu
T09050;S005;Midrand;C2352;Member;P0025;Novel Book;Books;5;199.99;999.95;Card;2026/06/20;Olivia Dlamini
T09051;S005;Midrand;C1365;Member;P0025;Novel Book;Books;3;199.99;599.97;Cash;2026/06/08;Olivia Dlamini
T09052;S005;Midrand;C2409;Guest;P0020;Table Lamp;Home & Decor;3;699.99;2099.97;Mobile Pay;2026/06/10;Liam Jacobs
T09053;S005;Midrand;C0039;Member;P0018;Perfume;Beauty;2;899.99;1799.98;Card;2026/03/22;Jessica Naidoo
T09054;S005;Midrand;C0431;Guest;P0018;Perfume;Beauty;5;899.99;4499.95;Card;2026/06/10;Michael Williams
T09055;S005;Midrand;C2994;Member;P0022;Cookware Set;Kitchen;2;1599.99;3199.98;Mobile Pay;2026/05/29;Noah Pillay
T09056;S005;Midrand;C1072;Member;P0004;USB-C Charger;Electronics;5;299.99;1499.95;Bank Transfer;2026/05/27;Noah Pillay
T09057;S005;Midrand;C0699;Member;P0007;Air Fryer;Appliances;3;1799.99;5399.97;Bank Transfer;2026/04/17;James Botha
T09058;S005;Midrand;C2149;Member;P0024;Storage Container Set;Kitchen;1;349.99;349.99;Bank Transfer;2026/02/04;Daniel Smith
T09059;S005;Midrand;C2239;Guest;P0003;Smart Watch;Electronics;2;1299.99;2599.98;Bank Transfer;2026/03/10;Michael Williams
T09060;S005;Midrand;C2328;Member;P0021;Cushion Set;Home & Decor;1;299.99;299.99;Cash;2026/06/30;Emma Nkosi
T09061;S005;Midrand;C1491;Member;P0018;Perfume;Beauty;6;899.99;5399.94;Mobile Pay;2026/03/06;Emma Nkosi
T09062;S005;Midrand;C2529;Member;P0004;USB-C Charger;Electronics;3;299.99;899.97;Bank Transfer;2026/03/28;James Botha
T09063;S005;Midrand;C0115;Member;P0025;Novel Book;Books;2;199.99;399.98;Mobile Pay;2026/01/12;Olivia Dlamini
T09064;S005;Midrand;C1516;Member;P0013;Running Shoes;Sportswear;2;1499.5;2999.0;Mobile Pay;2026/03/30;Noah Pillay
T09065;S005;Midrand;C1988;Member;P0016;Skincare Set;Beauty;1;599.99;599.99;Bank Transfer;2026/04/18;James Botha
T09066;S005;Midrand;C0853;Member;P0007;Air Fryer;Appliances;5;1799.99;8999.95;Cash;2026/05/20;Sarah Mokoena
T09067;S005;Midrand;C1077;Member;P0006;Coffee Maker;Appliances;5;1299.99;6499.95;Bank Transfer;2026/01/27;Emma Nkosi
T09068;S005;Midrand;C2715;Member;P0011;Denim Jeans;Clothing;4;799.99;3199.96;Mobile Pay;2026/03/17;James Botha
T09069;S005;Midrand;C0916;Member;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Cash;2026/01/27;Noah Pillay
T09070;S005;Midrand;C2895;Member;P0025;Novel Book;Books;1;199.99;199.99;Cash;2026/01/23;Liam Jacobs
T09071;S005;Midrand;C0744;Member;P0014;Yoga Mat;Sportswear;2;399.99;799.98;Cash;2026/02/07;James Botha
T09072;S005;Midrand;C0164;Member;P0009;Electric Kettle;Appliances;5;499.99;2499.95;Bank Transfer;2026/06/15;Olivia Dlamini
T09073;S005;Midrand;C1725;Member;P0009;Electric Kettle;Appliances;1;499.99;499.99;Card;2026/02/26;James Botha
T09074;S005;Midrand;C1534;Member;P0002;Bluetooth Speaker;Electronics;6;649.99;3899.94;Mobile Pay;2026/01/21;Emma Nkosi
T09075;S005;Midrand;C0201;Member;P0016;Skincare Set;Beauty;3;599.99;1799.97;Bank Transfer;2026/06/01;Daniel Smith
T09076;S005;Midrand;C2988;Guest;P0003;Smart Watch;Electronics;4;1299.99;5199.96;Bank Transfer;2026/03/15;Emma Nkosi
T09077;S005;Midrand;C2278;Member;P0024;Storage Container Set;Kitchen;2;349.99;699.98;Cash;2026/03/03;Emma Nkosi
T09078;S005;Midrand;C2931;Member;P0025;Novel Book;Books;3;199.99;599.97;Mobile Pay;2026/06/09;Jessica Naidoo
T09079;S005;Midrand;C2483;Member;P0019;Throw Blanket;Home & Decor;6;449.99;2699.94;Cash;2026/02/09;Michael Williams
T09080;S005;Midrand;C0454;Guest;P0019;Throw Blanket;Home & Decor;2;449.99;899.98;Bank Transfer;2026/01/08;Emma Nkosi
T09081;S005;Midrand;C1900;Member;P0002;Bluetooth Speaker;Electronics;5;649.99;3249.95;Mobile Pay;2026/04/02;Emma Nkosi
T09082;S005;Midrand;C1980;Member;P0011;Denim Jeans;Clothing;6;799.99;4799.94;Cash;2026/02/21;Michael Williams
T09083;S005;Midrand;C0866;Member;P0003;Smart Watch;Electronics;4;1299.99;5199.96;Mobile Pay;2026/04/24;Michael Williams
T09084;S005;Midrand;C2728;Member;P0023;Dinner Plate Set;Kitchen;6;499.99;2999.94;Mobile Pay;2026/03/27;Olivia Dlamini
T09085;S005;Midrand;C1853;Member;P0013;Running Shoes;Sportswear;6;1499.5;8997.0;Bank Transfer;2026/01/23;Sarah Mokoena
T09086;S005;Midrand;C2652;Member;P0007;Air Fryer;Appliances;3;1799.99;5399.97;Mobile Pay;2026/02/20;Sarah Mokoena
T09087;S005;Midrand;C2853;Member;P0003;Smart Watch;Electronics;5;1299.99;6499.95;Card;2026/05/18;Liam Jacobs
T09088;S005;Midrand;C0852;Member;P0018;Perfume;Beauty;2;899.99;1799.98;Bank Transfer;2026/06/03;Noah Pillay
T09089;S005;Midrand;C1171;Member;P0005;Laptop Backpack;Accessories;3;549.99;1649.97;Mobile Pay;2026/05/21;James Botha
T09090;S005;Midrand;C1117;Guest;P0013;Running Shoes;Sportswear;5;1499.5;7497.5;Cash;2026/01/24;Michael Williams
T09091;S005;Midrand;C0244;Member;P0018;Perfume;Beauty;5;899.99;4499.95;Bank Transfer;2026/05/10;Jessica Naidoo
T09092;S005;Midrand;C0622;Member;P0021;Cushion Set;Home & Decor;5;299.99;1499.95;Card;2026/05/14;Olivia Dlamini
T09093;S005;Midrand;C0757;Guest;P0025;Novel Book;Books;5;199.99;999.95;Bank Transfer;2026/03/10;Olivia Dlamini
T09094;S005;Midrand;C1149;Member;P0017;Face Moisturiser;Beauty;2;249.99;499.98;Card;2026/03/11;Sarah Mokoena
T09095;S005;Midrand;C0197;Guest;P0010;Cotton T-Shirt;Clothing;3;249.99;749.97;Mobile Pay;2026/06/16;James Botha
T09096;S005;Midrand;C1261;Guest;P0022;Cookware Set;Kitchen;6;1599.99;9599.94;Mobile Pay;2026/05/08;Sophie Mthembu
T09097;S005;Midrand;C2045;Member;P0016;Skincare Set;Beauty;6;599.99;3599.94;Mobile Pay;2026/06/20;Sophie Mthembu
T09098;S005;Midrand;C0004;Member;P0025;Novel Book;Books;1;199.99;199.99;Bank Transfer;2026/06/29;Michael Williams
T09099;S005;Midrand;C1052;Member;P0003;Smart Watch;Electronics;6;1299.99;7799.94;Mobile Pay;2026/01/23;Jessica Naidoo
T09100;S005;Midrand;C2366;Guest;P0023;Dinner Plate Set;Kitchen;3;499.99;1499.97;Cash;2026/02/09;Sophie Mthembu
T09101;S005;Midrand;C1717;Guest;P0003;Smart Watch;Electronics;5;1299.99;6499.95;Bank Transfer;2026/03/31;James Botha
T09102;S005;Midrand;C1337;Guest;P0003;Smart Watch;Electronics;6;1299.99;7799.94;Card;2026/05/12;Emma Nkosi
T09103;S005;Midrand;C0282;Member;P0015;Sports Bottle;Sportswear;5;199.99;999.95;Mobile Pay;2026/06/09;James Botha
T09104;S005;Midrand;C0949;Member;P0019;Throw Blanket;Home & Decor;6;449.99;2699.94;Card;2026/01/24;Sarah Mokoena
T09105;S005;Midrand;C1699;Guest;P0020;Table Lamp;Home & Decor;5;699.99;3499.95;Bank Transfer;2026/03/20;Emma Nkosi
T09106;S005;Midrand;C1245;Guest;P0024;Storage Container Set;Kitchen;6;349.99;2099.94;Cash;2026/04/30;Liam Jacobs
T09107;S005;Midrand;C2183;Guest;P0013;Running Shoes;Sportswear;5;1499.5;7497.5;Mobile Pay;2026/01/23;Sarah Mokoena
T09108;S005;Midrand;C0080;Member;P0011;Denim Jeans;Clothing;4;799.99;3199.96;Mobile Pay;2026/03/04;Jessica Naidoo
T09109;S005;Midrand;C0633;Member;P0021;Cushion Set;Home & Decor;1;299.99;299.99;Bank Transfer;2026/06/15;Noah Pillay
T09110;S005;Midrand;C1642;Guest;P0003;Smart Watch;Electronics;1;1299.99;1299.99;Card;2026/06/14;James Botha
T09111;S005;Midrand;C0083;Member;P0023;Dinner Plate Set;Kitchen;4;499.99;1999.96;Mobile Pay;2026/03/18;Jessica Naidoo
T09112;S005;Midrand;C1627;Member;P0007;Air Fryer;Appliances;1;1799.99;1799.99;Bank Transfer;2026/02/03;James Botha
T09113;S005;Midrand;C2270;Guest;P0007;Air Fryer;Appliances;1;1799.99;1799.99;Mobile Pay;2026/04/03;Olivia Dlamini
T09114;S005;Midrand;C1476;Member;P0016;Skincare Set;Beauty;5;599.99;2999.95;Card;2026/03/13;Jessica Naidoo
T09115;S005;Midrand;C2611;Guest;P0008;Blender;Appliances;3;899.99;2699.97;Bank Transfer;2026/06/14;Emma Nkosi
T09116;S005;Midrand;C2444;Member;P0001;Wireless Headphones;Electronics;3;899.99;2699.97;Cash;2026/04/19;Olivia Dlamini
T09117;S005;Midrand;C0011;Member;P0016;Skincare Set;Beauty;2;599.99;1199.98;Bank Transfer;2026/02/28;James Botha
T09118;S005;Midrand;C0360;Member;P0012;Hooded Sweatshirt;Clothing;2;599.99;1199.98;Cash;2026/04/19;Liam Jacobs
T09119;S005;Midrand;C1412;Member;P0019;Throw Blanket;Home & Decor;3;449.99;1349.97;Bank Transfer;2026/05/26;Sarah Mokoena
T09120;S005;Midrand;C2995;Guest;P0011;Denim Jeans;Clothing;4;799.99;3199.96;Card;2026/01/18;Jessica Naidoo
T09121;S005;Midrand;C0877;Member;P0001;Wireless Headphones;Electronics;6;899.99;5399.94;Cash;2026/06/28;Michael Williams
T09122;S005;Midrand;C2705;Member;P0016;Skincare Set;Beauty;5;599.99;2999.95;Cash;2026/04/11;Noah Pillay
T09123;S005;Midrand;C0075;Member;P0025;Novel Book;Books;4;199.99;799.96;Card;2026/05/22;Liam Jacobs
T09124;S005;Midrand;C2926;Guest;P0008;Blender;Appliances;1;899.99;899.99;Cash;2026/06/27;Sophie Mthembu
T09125;S005;Midrand;C0829;Guest;P0021;Cushion Set;Home & Decor;6;299.99;1799.94;Cash;2026/02/17;Liam Jacobs
T09126;S005;Midrand;C1539;Guest;P0001;Wireless Headphones;Electronics;3;899.99;2699.97;Mobile Pay;2026/06/09;Emma Nkosi
T09127;S005;Midrand;C0351;Member;P0022;Cookware Set;Kitchen;4;1599.99;6399.96;Bank Transfer;2026/02/04;Noah Pillay
T09128;S005;Midrand;C0406;Guest;P0014;Yoga Mat;Sportswear;5;399.99;1999.95;Cash;2026/03/31;Daniel Smith
T09129;S005;Midrand;C1671;Member;P0001;Wireless Headphones;Electronics;5;899.99;4499.95;Cash;2026/02/20;Emma Nkosi
T09130;S005;Midrand;C1192;Member;P0018;Perfume;Beauty;1;899.99;899.99;Bank Transfer;2026/02/27;Sophie Mthembu
T09131;S005;Midrand;C2637;Member;P0025;Novel Book;Books;2;199.99;399.98;Mobile Pay;2026/06/24;Jessica Naidoo
T09132;S005;Midrand;C0387;Member;P0004;USB-C Charger;Electronics;4;299.99;1199.96;Bank Transfer;2026/03/08;Emma Nkosi
T09133;S005;Midrand;C2371;Guest;P0012;Hooded Sweatshirt;Clothing;5;599.99;2999.95;Card;2026/02/18;Daniel Smith
T09134;S005;Midrand;C2715;Member;P0017;Face Moisturiser;Beauty;2;249.99;499.98;Mobile Pay;2026/02/03;Sophie Mthembu
T09135;S005;Midrand;C1211;Guest;P0008;Blender;Appliances;5;899.99;4499.95;Card;2026/04/05;Sarah Mokoena
T09136;S005;Midrand;C2097;Member;P0025;Novel Book;Books;5;199.99;999.95;Card;2026/03/10;Liam Jacobs
T09137;S005;Midrand;C2207;Guest;P0025;Novel Book;Books;2;199.99;399.98;Card;2026/02/22;Olivia Dlamini
T09138;S005;Midrand;C2596;Member;P0005;Laptop Backpack;Accessories;3;549.99;1649.97;Cash;2026/05/16;Sarah Mokoena
T09139;S005;Midrand;C0382;Guest;P0015;Sports Bottle;Sportswear;5;199.99;999.95;Bank Transfer;2026/01/12;Jessica Naidoo
T09140;S005;Midrand;C1036;Member;P0015;Sports Bottle;Sportswear;4;199.99;799.96;Mobile Pay;2026/02/10;Noah Pillay
T09141;S005;Midrand;C2849;Member;P0014;Yoga Mat;Sportswear;1;399.99;399.99;Mobile Pay;2026/03/14;Olivia Dlamini
T09142;S005;Midrand;C0430;Member;P0004;USB-C Charger;Electronics;5;299.99;1499.95;Mobile Pay;2026/04/16;Daniel Smith
T09143;S005;Midrand;C1113;Guest;P0005;Laptop Backpack;Accessories;3;549.99;1649.97;Bank Transfer;2026/02/25;Daniel Smith
T09144;S005;Midrand;C1416;Guest;P0005;Laptop Backpack;Accessories;4;549.99;2199.96;Mobile Pay;2026/02/23;Olivia Dlamini
T09145;S005;Midrand;C2517;Member;P0025;Novel Book;Books;3;199.99;599.97;Card;2026/04/12;Michael Williams
T09146;S005;Midrand;C2826;Member;P0009;Electric Kettle;Appliances;2;499.99;999.98;Card;2026/03/25;Olivia Dlamini
T09147;S005;Midrand;C0499;Guest;P0010;Cotton T-Shirt;Clothing;4;249.99;999.96;Mobile Pay;2026/03/22;James Botha
T09148;S005;Midrand;C0875;Guest;P0012;Hooded Sweatshirt;Clothing;4;599.99;2399.96;Card;2026/01/03;Daniel Smith
T09149;S005;Midrand;C1309;Member;P0021;Cushion Set;Home & Decor;6;299.99;1799.94;Bank Transfer;2026/02/02;Noah Pillay
T09150;S005;Midrand;C2445;Member;P0007;Air Fryer;Appliances;3;1799.99;5399.97;Cash;2026/03/26;Noah Pillay
T09151;S005;Midrand;C2722;Member;P0020;Table Lamp;Home & Decor;6;699.99;4199.94;Cash;2026/02/18;Sophie Mthembu
T09152;S005;Midrand;C1435;Guest;P0023;Dinner Plate Set;Kitchen;3;499.99;1499.97;Mobile Pay;2026/06/26;Jessica Naidoo
T09153;S005;Midrand;C1534;Member;P0008;Blender;Appliances;3;899.99;2699.97;Mobile Pay;2026/06/22;Emma Nkosi
T09154;S005;Midrand;C0466;Member;P0019;Throw Blanket;Home & Decor;2;449.99;899.98;Card;2026/04/12;Liam Jacobs
T09155;S005;Midrand;C2776;Member;P0001;Wireless Headphones;Electronics;4;899.99;3599.96;Card;2026/06/21;Noah Pillay
T09156;S005;Midrand;C2400;Member;P0013;Running Shoes;Sportswear;4;1499.5;5998.0;Bank Transfer;2026/03/12;Emma Nkosi
T09157;S005;Midrand;C0979;Member;P0015;Sports Bottle;Sportswear;2;199.99;399.98;Bank Transfer;2026/04/22;Jessica Naidoo
T09158;S005;Midrand;C1201;Guest;P0011;Denim Jeans;Clothing;2;799.99;1599.98;Card;2026/05/30;James Botha
T09159;S005;Midrand;C0201;Guest;P0018;Perfume;Beauty;6;899.99;5399.94;Cash;2026/01/29;Sophie Mthembu
T09160;S005;Midrand;C2019;Member;P0024;Storage Container Set;Kitchen;3;349.99;1049.97;Card;2026/04/30;Daniel Smith
T09161;S005;Midrand;C2302;Member;P0015;Sports Bottle;Sportswear;4;199.99;799.96;Card;2026/03/13;James Botha
T09162;S005;Midrand;C0315;Member;P0005;Laptop Backpack;Accessories;6;549.99;3299.94;Mobile Pay;2026/06/08;Noah Pillay
T09163;S005;Midrand;C0030;Guest;P0024;Storage Container Set;Kitchen;3;349.99;1049.97;Mobile Pay;2026/02/23;Olivia Dlamini
T09164;S005;Midrand;C1759;Member;P0006;Coffee Maker;Appliances;6;1299.99;7799.94;Bank Transfer;2026/05/13;Liam Jacobs
T09165;S005;Midrand;C0611;Guest;P0006;Coffee Maker;Appliances;6;1299.99;7799.94;Mobile Pay;2026/03/03;Olivia Dlamini
T09166;S005;Midrand;C0834;Member;P0018;Perfume;Beauty;5;899.99;4499.95;Card;2026/04/21;Olivia Dlamini
T09167;S005;Midrand;C2419;Guest;P0022;Cookware Set;Kitchen;4;1599.99;6399.96;Card;2026/03/19;Daniel Smith
T09168;S005;Midrand;C2337;Member;P0018;Perfume;Beauty;1;899.99;899.99;Cash;2026/06/25;Noah Pillay
T09169;S005;Midrand;C1042;Member;P0022;Cookware Set;Kitchen;2;1599.99;3199.98;Bank Transfer;2026/04/29;Sarah Mokoena
T09170;S005;Midrand;C1466;Member;P0012;Hooded Sweatshirt;Clothing;2;599.99;1199.98;Bank Transfer;2026/05/19;Olivia Dlamini
T09171;S005;Midrand;C0994;Member;P0009;Electric Kettle;Appliances;4;499.99;1999.96;Mobile Pay;2026/02/17;Sarah Mokoena
T09172;S005;Midrand;C2740;Guest;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Mobile Pay;2026/01/02;Noah Pillay
T09173;S005;Midrand;C1527;Member;P0014;Yoga Mat;Sportswear;2;399.99;799.98;Cash;2026/06/13;Michael Williams
T09174;S005;Midrand;C2876;Member;P0003;Smart Watch;Electronics;4;1299.99;5199.96;Mobile Pay;2026/04/18;James Botha
T09175;S005;Midrand;C0854;Member;P0013;Running Shoes;Sportswear;4;1499.5;5998.0;Cash;2026/04/01;Sophie Mthembu
T09176;S005;Midrand;C0685;Member;P0007;Air Fryer;Appliances;4;1799.99;7199.96;Mobile Pay;2026/04/12;Sarah Mokoena
T09177;S005;Midrand;C1407;Guest;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Mobile Pay;2026/03/21;Noah Pillay
T09178;S005;Midrand;C0923;Guest;P0012;Hooded Sweatshirt;Clothing;5;599.99;2999.95;Cash;2026/05/04;Liam Jacobs
T09179;S005;Midrand;C2778;Member;P0009;Electric Kettle;Appliances;6;499.99;2999.94;Bank Transfer;2026/05/01;James Botha
T09180;S005;Midrand;C2948;Guest;P0002;Bluetooth Speaker;Electronics;2;649.99;1299.98;Mobile Pay;2026/03/25;Emma Nkosi
T09181;S005;Midrand;C0850;Guest;P0023;Dinner Plate Set;Kitchen;4;499.99;1999.96;Bank Transfer;2026/06/30;Olivia Dlamini
T09182;S005;Midrand;C2949;Member;P0010;Cotton T-Shirt;Clothing;4;249.99;999.96;Card;2026/06/14;Emma Nkosi
T09183;S005;Midrand;C0075;Member;P0013;Running Shoes;Sportswear;4;1499.5;5998.0;Cash;2026/01/19;Noah Pillay
T09184;S005;Midrand;C1938;Member;P0018;Perfume;Beauty;5;899.99;4499.95;Mobile Pay;2026/01/30;Noah Pillay
T09185;S005;Midrand;C2352;Member;P0017;Face Moisturiser;Beauty;1;249.99;249.99;Cash;2026/06/28;Michael Williams
T09186;S005;Midrand;C1129;Member;P0008;Blender;Appliances;3;899.99;2699.97;Cash;2026/04/15;Daniel Smith
T09187;S005;Midrand;C0705;Member;P0024;Storage Container Set;Kitchen;1;349.99;349.99;Mobile Pay;2026/01/06;James Botha
T09188;S005;Midrand;C0025;Member;P0011;Denim Jeans;Clothing;1;799.99;799.99;Card;2026/06/10;Sophie Mthembu
T09189;S005;Midrand;C2724;Guest;P0024;Storage Container Set;Kitchen;2;349.99;699.98;Mobile Pay;2026/02/13;Daniel Smith
T09190;S005;Midrand;C0547;Member;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Bank Transfer;2026/01/12;Liam Jacobs
T09191;S005;Midrand;C0498;Member;P0009;Electric Kettle;Appliances;3;499.99;1499.97;Cash;2026/06/25;Sophie Mthembu
T09192;S005;Midrand;C1582;Guest;P0006;Coffee Maker;Appliances;3;1299.99;3899.97;Mobile Pay;2026/06/17;Noah Pillay
T09193;S005;Midrand;C1404;Member;P0024;Storage Container Set;Kitchen;5;349.99;1749.95;Mobile Pay;2026/01/11;Liam Jacobs
T09194;S005;Midrand;C2253;Member;P0022;Cookware Set;Kitchen;4;1599.99;6399.96;Bank Transfer;2026/04/01;Emma Nkosi
T09195;S005;Midrand;C0463;Member;P0022;Cookware Set;Kitchen;6;1599.99;9599.94;Cash;2026/06/28;Olivia Dlamini
T09196;S005;Midrand;C1068;Member;P0025;Novel Book;Books;3;199.99;599.97;Mobile Pay;2026/04/12;Emma Nkosi
T09197;S005;Midrand;C1026;Member;P0007;Air Fryer;Appliances;3;1799.99;5399.97;Mobile Pay;2026/05/30;Emma Nkosi
T09198;S005;Midrand;C1794;Guest;P0019;Throw Blanket;Home & Decor;6;449.99;2699.94;Card;2026/05/17;Sarah Mokoena
T09199;S005;Midrand;C2389;Member;P0002;Bluetooth Speaker;Electronics;2;649.99;1299.98;Cash;2026/02/24;Jessica Naidoo
T09200;S005;Midrand;C0402;Guest;P0017;Face Moisturiser;Beauty;1;249.99;249.99;Cash;2026/04/10;Noah Pillay
T09201;S005;Midrand;C2172;Guest;P0003;Smart Watch;Electronics;5;1299.99;6499.95;Card;2026/03/08;Noah Pillay
T09202;S005;Midrand;C2336;Guest;P0001;Wireless Headphones;Electronics;6;899.99;5399.94;Card;2026/05/09;Olivia Dlamini
T09203;S005;Midrand;C0141;Guest;P0009;Electric Kettle;Appliances;4;499.99;1999.96;Mobile Pay;2026/05/06;Olivia Dlamini
T09204;S005;Midrand;C1183;Guest;P0009;Electric Kettle;Appliances;2;499.99;999.98;Cash;2026/01/29;Jessica Naidoo
T09205;S005;Midrand;C1936;Member;P0005;Laptop Backpack;Accessories;4;549.99;2199.96;Cash;2026/01/27;Noah Pillay
T09206;S005;Midrand;C1341;Member;P0016;Skincare Set;Beauty;3;599.99;1799.97;Cash;2026/01/31;James Botha
T09207;S005;Midrand;C2790;Member;P0004;USB-C Charger;Electronics;5;299.99;1499.95;Bank Transfer;2026/05/13;Michael Williams
T09208;S005;Midrand;C2675;Guest;P0023;Dinner Plate Set;Kitchen;2;499.99;999.98;Card;2026/04/05;James Botha
T09209;S005;Midrand;C2612;Member;P0005;Laptop Backpack;Accessories;6;549.99;3299.94;Card;2026/05/26;Liam Jacobs
T09210;S005;Midrand;C1053;Guest;P0003;Smart Watch;Electronics;5;1299.99;6499.95;Bank Transfer;2026/03/21;Sarah Mokoena
T09211;S005;Midrand;C1684;Guest;P0023;Dinner Plate Set;Kitchen;4;499.99;1999.96;Bank Transfer;2026/06/07;Noah Pillay
T09212;S005;Midrand;C2898;Member;P0014;Yoga Mat;Sportswear;4;399.99;1599.96;Mobile Pay;2026/05/23;James Botha
T09213;S005;Midrand;C2962;Member;P0020;Table Lamp;Home & Decor;1;699.99;699.99;Cash;2026/03/30;Liam Jacobs
T09214;S005;Midrand;C1585;Member;P0023;Dinner Plate Set;Kitchen;3;499.99;1499.97;Mobile Pay;2026/01/27;Sarah Mokoena
T09215;S005;Midrand;C0475;Guest;P0009;Electric Kettle;Appliances;2;499.99;999.98;Cash;2026/01/08;James Botha
