TransactionID;StoreID;StoreLocation;CustomerID;CustomerType;ProductID;ProductName;Category;Quantity;UnitPrice;TotalAmount;PaymentMethod;SalesDate;Salesperson
T01052;S001;Sandton;C1849;Member;P0017;Face Moisturiser;Beauty;1;249.99;249.99;Card;2026/03/06;Sophie Mthembu
T01053;S001;Sandton;C2835;Guest;P0022;Cookware Set;Kitchen;5;1599.99;7999.95;Mobile Pay;2026/05/26;Daniel Smith
T01054;S001;Sandton;C0285;Member;P0020;Table Lamp;Home & Decor;5;699.99;3499.95;Mobile Pay;2026/06/25;Jessica Naidoo
T01055;S001;Sandton;C0904;Member;P0018;Perfume;Beauty;1;899.99;899.99;Mobile Pay;2026/04/14;Daniel Smith
T01056;S001;Sandton;C2838;Member;P0010;Cotton T-Shirt;Clothing;3;249.99;749.97;Bank Transfer;2026/03/07;Noah Pillay
T01057;S001;Sandton;C2841;Member;P0024;Storage Container Set;Kitchen;4;349.99;1399.96;Mobile Pay;2026/04/09;Emma Nkosi
T01058;S001;Sandton;C2890;Guest;P0021;Cushion Set;Home & Decor;5;299.99;1499.95;Bank Transfer;2026/05/02;Olivia Dlamini
T01059;S001;Sandton;C1727;Guest;P0008;Blender;Appliances;2;899.99;1799.98;Cash;2026/03/15;Jessica Naidoo
T01060;S001;Sandton;C0292;Guest;P0021;Cushion Set;Home & Decor;3;299.99;899.97;Bank Transfer;2026/05/06;Olivia Dlamini
T01061;S001;Sandton;C1277;Member;P0002;Bluetooth Speaker;Electronics;6;649.99;3899.94;Bank Transfer;2026/05/26;Daniel Smith
T01062;S001;Sandton;C0173;Guest;P0016;Skincare Set;Beauty;1;599.99;599.99;Bank Transfer;2026/03/25;Daniel Smith
T01063;S001;Sandton;C1147;Member;P0012;Hooded Sweatshirt;Clothing;2;599.99;1199.98;Bank Transfer;2026/02/12;Michael Williams
T01064;S001;Sandton;C2574;Member;P0016;Skincare Set;Beauty;4;599.99;2399.96;Card;2026/06/26;Noah Pillay
T01065;S001;Sandton;C1946;Guest;P0022;Cookware Set;Kitchen;4;1599.99;6399.96;Card;2026/05/31;Jessica Naidoo
T01066;S001;Sandton;C1765;Guest;P0016;Skincare Set;Beauty;4;599.99;2399.96;Bank Transfer;2026/01/13;James Botha
T01067;S001;Sandton;C2856;Member;P0011;Denim Jeans;Clothing;3;799.99;2399.97;Mobile Pay;2026/03/01;Sophie Mthembu
T01068;S001;Sandton;C1207;Guest;P0015;Sports Bottle;Sportswear;3;199.99;599.97;Cash;2026/05/22;James Botha
T01069;S001;Sandton;C1010;Member;P0017;Face Moisturiser;Beauty;2;249.99;499.98;Cash;2026/06/04;Michael Williams
T01070;S001;Sandton;C0674;Member;P0007;Air Fryer;Appliances;2;1799.99;3599.98;Bank Transfer;2026/05/16;Daniel Smith
T01071;S001;Sandton;C1885;Member;P0007;Air Fryer;Appliances;4;1799.99;7199.96;Cash;2026/03/09;Olivia Dlamini
T01072;S001;Sandton;C0230;Member;P0014;Yoga Mat;Sportswear;2;399.99;799.98;Bank Transfer;2026/05/11;Michael Williams
T01073;S001;Sandton;C2535;Guest;P0021;Cushion Set;Home & Decor;1;299.99;299.99;Cash;2026/01/30;Daniel Smith
T01074;S001;Sandton;C1120;Member;P0004;USB-C Charger;Electronics;4;299.99;1199.96;Cash;2026/06/17;Olivia Dlamini
T01075;S001;Sandton;C1461;Member;P0016;Skincare Set;Beauty;3;599.99;1799.97;Bank Transfer;2026/04/29;Sophie Mthembu
T01076;S001;Sandton;C0072;Member;P0010;Cotton T-Shirt;Clothing;4;249.99;999.96;Bank Transfer;2026/06/30;Jessica Naidoo
T01077;S001;Sandton;C2718;Member;P0019;Throw Blanket;Home & Decor;6;449.99;2699.94;Cash;2026/01/02;Emma Nkosi
T01078;S001;Sandton;C0976;Member;P0001;Wireless Headphones;Electronics;5;899.99;4499.95;Cash;2026/01/24;Michael Williams
T01079;S001;Sandton;C0843;Member;P0024;Storage Container Set;Kitchen;2;349.99;699.98;Bank Transfer;2026/01/07;Sophie Mthembu
T01080;S001;Sandton;C1832;Member;P0012;Hooded Sweatshirt;Clothing;4;599.99;2399.96;Card;2026/05/15;Olivia Dlamini
T01081;S001;Sandton;C0048;Member;P0022;Cookware Set;Kitchen;3;1599.99;4799.97;Card;2026/05/10;James Botha
T01082;S001;Sandton;C2256;Guest;P0004;USB-C Charger;Electronics;5;299.99;1499.95;Cash;2026/02/06;Olivia Dlamini
T01083;S001;Sandton;C0504;Member;P0005;Laptop Backpack;Accessories;5;549.99;2749.95;Bank Transfer;2026/03/18;Daniel Smith
T01084;S001;Sandton;C1201;Guest;P0022;Cookware Set;Kitchen;4;1599.99;6399.96;Bank Transfer;2026/06/29;Sophie Mthembu
T01085;S001;Sandton;C2193;Guest;P0011;Denim Jeans;Clothing;5;799.99;3999.95;Bank Transfer;2026/01/21;Noah Pillay
T01086;S001;Sandton;C1315;Guest;P0008;Blender;Appliances;5;899.99;4499.95;Card;2026/06/15;James Botha
T01087;S001;Sandton;C0775;Guest;P0002;Bluetooth Speaker;Electronics;1;649.99;649.99;Mobile Pay;2026/05/09;Daniel Smith
T01088;S001;Sandton;C2875;Member;P0022;Cookware Set;Kitchen;6;1599.99;9599.94;Card;2026/06/12;Jessica Naidoo
T01089;S001;Sandton;C0474;Member;P0020;Table Lamp;Home & Decor;5;699.99;3499.95;Mobile Pay;2026/05/26;Daniel Smith
T01090;S001;Sandton;C1020;Member;P0021;Cushion Set;Home & Decor;3;299.99;899.97;Mobile Pay;2026/01/29;Noah Pillay
T01091;S001;Sandton;C2880;Guest;P0007;Air Fryer;Appliances;1;1799.99;1799.99;Bank Transfer;2026/01/02;Michael Williams
T01092;S001;Sandton;C2494;Guest;P0021;Cushion Set;Home & Decor;6;299.99;1799.94;Card;2026/03/24;Michael Williams
T01093;S001;Sandton;C2338;Guest;P0018;Perfume;Beauty;1;899.99;899.99;Card;2026/04/02;Liam Jacobs
T01094;S001;Sandton;C0273;Guest;P0009;Electric Kettle;Appliances;6;499.99;2999.94;Mobile Pay;2026/04/18;Daniel Smith
T01095;S001;Sandton;C2802;Guest;P0005;Laptop Backpack;Accessories;1;549.99;549.99;Card;2026/01/04;Michael Williams
T01096;S001;Sandton;C2929;Guest;P0008;Blender;Appliances;2;899.99;1799.98;Card;2026/06/10;Sarah Mokoena
T01097;S001;Sandton;C0918;Member;P0020;Table Lamp;Home & Decor;1;699.99;699.99;Bank Transfer;2026/06/17;Sophie Mthembu
T01098;S001;Sandton;C1675;Member;P0022;Cookware Set;Kitchen;2;1599.99;3199.98;Mobile Pay;2026/04/20;Daniel Smith
T01099;S001;Sandton;C1386;Guest;P0011;Denim Jeans;Clothing;4;799.99;3199.96;Card;2026/01/28;Michael Williams
T01100;S001;Sandton;C2353;Member;P0006;Coffee Maker;Appliances;6;1299.99;7799.94;Bank Transfer;2026/06/21;Liam Jacobs
T01101;S001;Sandton;C2483;Member;P0016;Skincare Set;Beauty;4;599.99;2399.96;Card;2026/01/20;Liam Jacobs
T01102;S001;Sandton;C2896;Member;P0018;Perfume;Beauty;5;899.99;4499.95;Bank Transfer;2026/05/25;Noah Pillay
T01103;S001;Sandton;C2327;Member;P0022;Cookware Set;Kitchen;6;1599.99;9599.94;Cash;2026/02/26;Michael Williams
T01104;S001;Sandton;C0160;Guest;P0021;Cushion Set;Home & Decor;1;299.99;299.99;Bank Transfer;2026/05/14;Daniel Smith
T01105;S001;Sandton;C2513;Member;P0001;Wireless Headphones;Electronics;1;899.99;899.99;Cash;2026/01/26;Daniel Smith
T01106;S001;Sandton;C0344;Member;P0025;Novel Book;Books;4;199.99;799.96;Cash;2026/04/09;Jessica Naidoo
T01107;S001;Sandton;C1595;Guest;P0019;Throw Blanket;Home & Decor;2;449.99;899.98;Bank Transfer;2026/03/17;Emma Nkosi
T01108;S001;Sandton;C1363;Member;P0024;Storage Container Set;Kitchen;2;349.99;699.98;Mobile Pay;2026/02/14;Sophie Mthembu
T01109;S001;Sandton;C0795;Member;P0011;Denim Jeans;Clothing;5;799.99;3999.95;Bank Transfer;2026/03/30;Sophie Mthembu
T01110;S001;Sandton;C2254;Member;P0025;Novel Book;Books;6;199.99;1199.94;Card;2026/04/19;Noah Pillay
T01111;S001;Sandton;C2786;Member;P0018;Perfume;Beauty;2;899.99;1799.98;Card;2026/02/20;Michael Williams
T01112;S001;Sandton;C1979;Member;P0014;Yoga Mat;Sportswear;4;399.99;1599.96;Cash;2026/06/30;Liam Jacobs
T01113;S001;Sandton;C2364;Member;P0003;Smart Watch;Electronics;2;1299.99;2599.98;Card;2026/06/17;Olivia Dlamini
T01114;S001;Sandton;C2944;Guest;P0018;Perfume;Beauty;6;899.99;5399.94;Bank Transfer;2026/05/05;Olivia Dlamini
T01115;S001;Sandton;C0389;Member;P0008;Blender;Appliances;3;899.99;2699.97;Cash;2026/01/23;Emma Nkosi
T01116;S001;Sandton;C0510;Member;P0008;Blender;Appliances;5;899.99;4499.95;Card;2026/06/09;Liam Jacobs
T01117;S001;Sandton;C0942;Member;P0001;Wireless Headphones;Electronics;4;899.99;3599.96;Card;2026/01/04;Olivia Dlamini
T01118;S001;Sandton;C2568;Member;P0020;Table Lamp;Home & Decor;3;699.99;2099.97;Card;2026/02/28;Emma Nkosi
T01119;S001;Sandton;C1625;Member;P0025;Novel Book;Books;5;199.99;999.95;Mobile Pay;2026/06/28;Sarah Mokoena
T01120;S001;Sandton;C2656;Member;P0008;Blender;Appliances;1;899.99;899.99;Cash;2026/06/10;Jessica Naidoo
T01121;S001;Sandton;C0947;Guest;P0011;Denim Jeans;Clothing;4;799.99;3199.96;Card;2026/01/19;Liam Jacobs
T01122;S001;Sandton;C2704;Member;P0005;Laptop Backpack;Accessories;3;549.99;1649.97;Mobile Pay;2026/03/17;James Botha
T01123;S001;Sandton;C2709;Guest;P0011;Denim Jeans;Clothing;4;799.99;3199.96;Bank Transfer;2026/01/01;Olivia Dlamini
T01124;S001;Sandton;C2627;Guest;P0019;Throw Blanket;Home & Decor;6;449.99;2699.94;Mobile Pay;2026/01/26;James Botha
T01125;S001;Sandton;C1114;Member;P0005;Laptop Backpack;Accessories;3;549.99;1649.97;Cash;2026/05/15;Emma Nkosi
T01126;S001;Sandton;C2198;Member;P0015;Sports Bottle;Sportswear;1;199.99;199.99;Mobile Pay;2026/05/05;Noah Pillay
T01127;S001;Sandton;C0221;Member;P0014;Yoga Mat;Sportswear;6;399.99;2399.94;Mobile Pay;2026/03/21;Olivia Dlamini
T01128;S001;Sandton;C1333;Guest;P0014;Yoga Mat;Sportswear;2;399.99;799.98;Mobile Pay;2026/01/17;Liam Jacobs
T01129;S001;Sandton;C0153;Member;P0004;USB-C Charger;Electronics;4;299.99;1199.96;Mobile Pay;2026/04/23;Emma Nkosi
T01130;S001;Sandton;C1253;Member;P0008;Blender;Appliances;5;899.99;4499.95;Bank Transfer;2026/03/24;James Botha
T01131;S001;Sandton;C1416;Guest;P0010;Cotton T-Shirt;Clothing;5;249.99;1249.95;Card;2026/02/23;Noah Pillay
T01132;S001;Sandton;C0873;Guest;P0023;Dinner Plate Set;Kitchen;1;499.99;499.99;Mobile Pay;2026/03/02;Sophie Mthembu
T01133;S001;Sandton;C2820;Member;P0017;Face Moisturiser;Beauty;3;249.99;749.97;Cash;2026/06/16;Sarah Mokoena
T01134;S001;Sandton;C1851;Member;P0014;Yoga Mat;Sportswear;3;399.99;1199.97;Bank Transfer;2026/04/30;Emma Nkosi
T01135;S001;Sandton;C1893;Guest;P0023;Dinner Plate Set;Kitchen;6;499.99;2999.94;Cash;2026/06/17;Olivia Dlamini
T01136;S001;Sandton;C1340;Member;P0019;Throw Blanket;Home & Decor;2;449.99;899.98;Mobile Pay;2026/06/27;Olivia Dlamini
T01137;S001;Sandton;C0197;Member;P0019;Throw Blanket;Home & Decor;2;449.99;899.98;Cash;2026/06/20;Noah Pillay
T01138;S001;Sandton;C2595;Member;P0023;Dinner Plate Set;Kitchen;6;499.99;2999.94;Mobile Pay;2026/02/14;Daniel Smith
T01139;S001;Sandton;C0837;Member;P0016;Skincare Set;Beauty;3;599.99;1799.97;Bank Transfer;2026/03/24;Emma Nkosi
T01140;S001;Sandton;C2297;Member;P0016;Skincare Set;Beauty;2;599.99;1199.98;Card;2026/05/25;Sophie Mthembu
T01141;S001;Sandton;C0459;Member;P0013;Running Shoes;Sportswear;2;1499.5;2999.0;Cash;2026/02/21;Sarah Mokoena
T01142;S001;Sandton;C2195;Member;P0024;Storage Container Set;Kitchen;2;349.99;699.98;Mobile Pay;2026/02/12;Liam Jacobs
T01143;S001;Sandton;C2268;Guest;P0025;Novel Book;Books;3;199.99;599.97;Bank Transfer;2026/04/13;Michael Williams
T01144;S001;Sandton;C1842;Guest;P0009;Electric Kettle;Appliances;4;499.99;1999.96;Cash;2026/05/16;Emma Nkosi
T01145;S001;Sandton;C0181;Guest;P0019;Throw Blanket;Home & Decor;6;449.99;2699.94;Bank Transfer;2026/01/11;Noah Pillay
T01146;S001;Sandton;C1416;Member;P0012;Hooded Sweatshirt;Clothing;3;599.99;1799.97;Cash;2026/01/12;Sarah Mokoena
T01147;S001;Sandton;C2519;Guest;P0007;Air Fryer;Appliances;1;1799.99;1799.99;Bank Transfer;2026/05/22;Liam Jacobs
T01148;S001;Sandton;C1822;Member;P0023;Dinner Plate Set;Kitchen;2;499.99;999.98;Card;2026/01/22;Sarah Mokoena
T01149;S001;Sandton;C2599;Member;P0004;USB-C Charger;Electronics;3;299.99;899.97;Mobile Pay;2026/03/14;James Botha
T01150;S001;Sandton;C2392;Member;P0021;Cushion Set;Home & Decor;1;299.99;299.99;Mobile Pay;2026/04/10;Jessica Naidoo
T01151;S001;Sandton;C1285;Guest;P0015;Sports Bottle;Sportswear;1;199.99;199.99;Card;2026/04/27;Sophie Mthembu
T01152;S001;Sandton;C0910;Guest;P0020;Table Lamp;Home & Decor;3;699.99;2099.97;Mobile Pay;2026/02/19;James Botha
T01153;S001;Sandton;C0238;Member;P0019;Throw Blanket;Home & Decor;5;449.99;2249.95;Mobile Pay;2026/05/11;Liam Jacobs
T01154;S001;Sandton;C1829;Guest;P0001;Wireless Headphones;Electronics;4;899.99;3599.96;Mobile Pay;2026/01/30;James Botha
T01155;S001;Sandton;C2550;Member;P0002;Bluetooth Speaker;Electronics;3;649.99;1949.97;Mobile Pay;2026/05/25;Noah Pillay
T01156;S001;Sandton;C2165;Guest;P0021;Cushion Set;Home & Decor;5;299.99;1499.95;Mobile Pay;2026/02/11;Emma Nkosi
T01157;S001;Sandton;C1479;Guest;P0005;Laptop Backpack;Accessories;4;549.99;2199.96;Cash;2026/04/22;Emma Nkosi
T01158;S001;Sandton;C0439;Guest;P0021;Cushion Set;Home & Decor;3;299.99;899.97;Mobile Pay;2026/02/07;Emma Nkosi
T01159;S001;Sandton;C2650;Member;P0002;Bluetooth Speaker;Electronics;5;649.99;3249.95;Card;2026/02/14;Emma Nkosi
T01160;S001;Sandton;C1917;Guest;P0015;Sports Bottle;Sportswear;6;199.99;1199.94;Mobile Pay;2026/03/02;James Botha
T01161;S001;Sandton;C2303;Guest;P0001;Wireless Headphones;Electronics;1;899.99;899.99;Mobile Pay;2026/03/17;Emma Nkosi
T01162;S001;Sandton;C1093;Member;P0004;USB-C Charger;Electronics;6;299.99;1799.94;Cash;2026/01/23;Olivia Dlamini
T01163;S001;Sandton;C1480;Member;P0012;Hooded Sweatshirt;Clothing;4;599.99;2399.96;Mobile Pay;2026/03/09;Jessica Naidoo
T01164;S001;Sandton;C0309;Member;P0021;Cushion Set;Home & Decor;3;299.99;899.97;Cash;2026/01/26;Sophie Mthembu
T01165;S001;Sandton;C1345;Guest;P0017;Face Moisturiser;Beauty;3;249.99;749.97;Bank Transfer;2026/03/29;Sophie Mthembu
T01166;S001;Sandton;C0408;Member;P0014;Yoga Mat;Sportswear;6;399.99;2399.94;Bank Transfer;2026/01/02;Sarah Mokoena
T01167;S001;Sandton;C1872;Guest;P0020;Table Lamp;Home & Decor;6;699.99;4199.94;Mobile Pay;2026/06/11;Sophie Mthembu
T01168;S001;Sandton;C2457;Member;P0016;Skincare Set;Beauty;5;599.99;2999.95;Cash;2026/04/15;Daniel Smith
T01169;S001;Sandton;C2427;Guest;P0020;Table Lamp;Home & Decor;6;699.99;4199.94;Cash;2026/05/25;Olivia Dlamini
T01170;S001;Sandton;C2615;Member;P0004;USB-C Charger;Electronics;3;299.99;899.97;Mobile Pay;2026/04/19;Olivia Dlamini
T01171;S001;Sandton;C2045;Guest;P0021;Cushion Set;Home & Decor;6;299.99;1799.94;Mobile Pay;2026/06/16;Noah Pillay
T01172;S001;Sandton;C2999;Member;P0007;Air Fryer;Appliances;3;1799.99;5399.97;Cash;2026/03/17;Noah Pillay
T01173;S001;Sandton;C0232;Guest;P0007;Air Fryer;Appliances;3;1799.99;5399.97;Cash;2026/03/12;Daniel Smith
T01174;S001;Sandton;C2519;Guest;P0022;Cookware Set;Kitchen;1;1599.99;1599.99;Bank Transfer;2026/06/10;Olivia Dlamini
T01175;S001;Sandton;C0825;Member;P0024;Storage Container Set;Kitchen;6;349.99;2099.94;Cash;2026/04/26;Noah Pillay
T01176;S001;Sandton;C1219;Member;P0010;Cotton T-Shirt;Clothing;4;249.99;999.96;Card;2026/03/10;Liam Jacobs
T01177;S001;Sandton;C0745;Member;P0020;Table Lamp;Home & Decor;3;699.99;2099.97;Card;2026/04/07;Sarah Mokoena
T01178;S001;Sandton;C2419;Member;P0011;Denim Jeans;Clothing;4;799.99;3199.96;Mobile Pay;2026/03/19;Michael Williams
T01179;S001;Sandton;C2857;Guest;P0012;Hooded Sweatshirt;Clothing;3;599.99;1799.97;Card;2026/05/31;Daniel Smith
T01180;S001;Sandton;C1717;Member;P0007;Air Fryer;Appliances;5;1799.99;8999.95;Bank Transfer;2026/01/10;Sarah Mokoena
T01181;S001;Sandton;C0774;Guest;P0013;Running Shoes;Sportswear;2;1499.5;2999.0;Mobile Pay;2026/02/10;Sophie Mthembu
T01182;S001;Sandton;C1616;Member;P0024;Storage Container Set;Kitchen;3;349.99;1049.97;Cash;2026/04/02;Emma Nkosi
T01183;S001;Sandton;C0883;Member;P0015;Sports Bottle;Sportswear;6;199.99;1199.94;Cash;2026/05/03;Sarah Mokoena
T01184;S001;Sandton;C2260;Member;P0016;Skincare Set;Beauty;5;599.99;2999.95;Mobile Pay;2026/02/16;Daniel Smith
T01185;S001;Sandton;C2987;Member;P0009;Electric Kettle;Appliances;6;499.99;2999.94;Cash;2026/02/13;Sophie Mthembu
T01186;S001;Sandton;C0166;Member;P0020;Table Lamp;Home & Decor;1;699.99;699.99;Mobile Pay;2026/01/23;Emma Nkosi
T01187;S001;Sandton;C1852;Member;P0023;Dinner Plate Set;Kitchen;3;499.99;1499.97;Bank Transfer;2026/05/09;Olivia Dlamini
T01188;S001;Sandton;C1932;Member;P0021;Cushion Set;Home & Decor;4;299.99;1199.96;Mobile Pay;2026/05/16;James Botha
T01189;S001;Sandton;C1637;Member;P0022;Cookware Set;Kitchen;6;1599.99;9599.94;Cash;2026/06/03;Sophie Mthembu
T01190;S001;Sandton;C2329;Guest;P0007;Air Fryer;Appliances;4;1799.99;7199.96;Bank Transfer;2026/06/01;Sarah Mokoena
T01191;S001;Sandton;C0381;Member;P0002;Bluetooth Speaker;Electronics;1;649.99;649.99;Card;2026/05/23;Emma Nkosi
T01192;S001;Sandton;C1631;Guest;P0017;Face Moisturiser;Beauty;2;249.99;499.98;Cash;2026/05/30;Jessica Naidoo
T01193;S001;Sandton;C0848;Guest;P0003;Smart Watch;Electronics;4;1299.99;5199.96;Card;2026/02/07;Daniel Smith
T01194;S001;Sandton;C0930;Member;P0004;USB-C Charger;Electronics;2;299.99;599.98;Cash;2026/04/25;Emma Nkosi
T01195;S001;Sandton;C2736;Member;P0020;Table Lamp;Home & Decor;2;699.99;1399.98;Bank Transfer;2026/01/08;Emma Nkosi
T01196;S001;Sandton;C1871;Member;P0002;Bluetooth Speaker;Electronics;6;649.99;3899.94;Mobile Pay;2026/01/03;Sarah Mokoena
T01197;S001;Sandton;C2220;Member;P0011;Denim Jeans;Clothing;5;799.99;3999.95;Card;2026/03/18;Olivia Dlamini
T01198;S001;Sandton;C0094;Member;P0004;USB-C Charger;Electronics;2;299.99;599.98;Cash;2026/06/09;Sophie Mthembu
T01199;S001;Sandton;C2080;Guest;P0011;Denim Jeans;Clothing;2;799.99;1599.98;Card;2026/06/22;Daniel Smith
T01200;S001;Sandton;C0082;Member;P0013;Running Shoes;Sportswear;4;1499.5;5998.0;Bank Transfer;2026/03/25;Liam Jacobs
T01201;S001;Sandton;C0784;Member;P0021;Cushion Set;Home & Decor;3;299.99;899.97;Mobile Pay;2026/06/15;Liam Jacobs
T01202;S001;Sandton;C0509;Member;P0007;Air Fryer;Appliances;5;1799.99;8999.95;Bank Transfer;2026/02/12;Jessica Naidoo
T01203;S001;Sandton;C1610;Member;P0020;Table Lamp;Home & Decor;6;699.99;4199.94;Bank Transfer;2026/06/22;Olivia Dlamini
T01204;S001;Sandton;C0180;Member;P0020;Table Lamp;Home & Decor;4;699.99;2799.96;Cash;2026/03/10;Daniel Smith
T01205;S001;Sandton;C2600;Guest;P0009;Electric Kettle;Appliances;4;499.99;1999.96;Card;2026/03/08;Liam Jacobs
T01206;S001;Sandton;C0273;Guest;P0017;Face Moisturiser;Beauty;1;249.99;249.99;Cash;2026/01/09;Noah Pillay
T01207;S001;Sandton;C0385;Member;P0013;Running Shoes;Sportswear;6;1499.5;8997.0;Card;2026/05/29;James Botha
T01208;S001;Sandton;C2240;Member;P0023;Dinner Plate Set;Kitchen;6;499.99;2999.94;Mobile Pay;2026/03/20;Daniel Smith
T01209;S001;Sandton;C0816;Member;P0022;Cookware Set;Kitchen;6;1599.99;9599.94;Bank Transfer;2026/04/11;Daniel Smith
T01210;S001;Sandton;C2886;Member;P0001;Wireless Headphones;Electronics;3;899.99;2699.97;Mobile Pay;2026/03/10;Liam Jacobs
T01211;S001;Sandton;C0352;Guest;P0016;Skincare Set;Beauty;5;599.99;2999.95;Bank Transfer;2026/04/09;Jessica Naidoo
T01212;S001;Sandton;C1890;Guest;P0002;Bluetooth Speaker;Electronics;4;649.99;2599.96;Cash;2026/06/12;Noah Pillay
T01213;S001;Sandton;C1934;Member;P0004;USB-C Charger;Electronics;2;299.99;599.98;Mobile Pay;2026/01/31;Michael Williams
T01214;S001;Sandton;C1249;Guest;P0013;Running Shoes;Sportswear;4;1499.5;5998.0;Bank Transfer;2026/01/24;Noah Pillay
T01215;S001;Sandton;C1905;Member;P0023;Dinner Plate Set;Kitchen;4;499.99;1999.96;Bank Transfer;2026/01/26;Jessica Naidoo
T01216;S001;Sandton;C2170;Member;P0024;Storage Container Set;Kitchen;6;349.99;2099.94;Cash;2026/01/30;Sarah Mokoena
T01217;S001;Sandton;C0033;Member;P0022;Cookware Set;Kitchen;1;1599.99;1599.99;Card;2026/06/17;Emma Nkosi
T01218;S001;Sandton;C2847;Member;P0007;Air Fryer;Appliances;6;1799.99;10799.94;Cash;2026/03/16;Olivia Dlamini
T01219;S001;Sandton;C1464;Member;P0020;Table Lamp;Home & Decor;5;699.99;3499.95;Card;2026/05/25;Daniel Smith
T01220;S001;Sandton;C1252;Guest;P0003;Smart Watch;Electronics;6;1299.99;7799.94;Bank Transfer;2026/05/02;Sophie Mthembu
T01221;S001;Sandton;C0012;Guest;P0017;Face Moisturiser;Beauty;4;249.99;999.96;Cash;2026/05/02;Sophie Mthembu
T01222;S001;Sandton;C2963;Member;P0024;Storage Container Set;Kitchen;6;349.99;2099.94;Bank Transfer;2026/01/24;Daniel Smith
T01223;S001;Sandton;C2226;Guest;P0002;Bluetooth Speaker;Electronics;1;649.99;649.99;Mobile Pay;2026/02/04;Liam Jacobs
T01224;S001;Sandton;C0266;Member;P0006;Coffee Maker;Appliances;5;1299.99;6499.95;Mobile Pay;2026/05/16;Daniel Smith
T01225;S001;Sandton;C1425;Member;P0022;Cookware Set;Kitchen;6;1599.99;9599.94;Cash;2026/02/21;Sarah Mokoena
T01226;S001;Sandton;C2213;Guest;P0021;Cushion Set;Home & Decor;2;299.99;599.98;Cash;2026/01/07;Michael Williams
T01227;S001;Sandton;C1368;Member;P0012;Hooded Sweatshirt;Clothing;1;599.99;599.99;Mobile Pay;2026/05/17;Noah Pillay
T01228;S001;Sandton;C1533;Guest;P0004;USB-C Charger;Electronics;2;299.99;599.98;Cash;2026/03/08;Sophie Mthembu
T01229;S001;Sandton;C1955;Guest;P0010;Cotton T-Shirt;Clothing;1;249.99;249.99;Bank Transfer;2026/06/20;Daniel Smith
T01230;S001;Sandton;C2106;Member;P0010;Cotton T-Shirt;Clothing;3;249.99;749.97;Cash;2026/02/26;Emma Nkosi
T01231;S001;Sandton;C2450;Member;P0022;Cookware Set;Kitchen;4;1599.99;6399.96;Card;2026/04/23;James Botha
T01232;S001;Sandton;C0327;Guest;P0009;Electric Kettle;Appliances;6;499.99;2999.94;Mobile Pay;2026/01/24;Sarah Mokoena
T01233;S001;Sandton;C0549;Guest;P0021;Cushion Set;Home & Decor;5;299.99;1499.95;Mobile Pay;2026/06/07;Noah Pillay
T01234;S001;Sandton;C1223;Member;P0011;Denim Jeans;Clothing;5;799.99;3999.95;Cash;2026/04/11;Michael Williams
T01235;S001;Sandton;C0472;Member;P0016;Skincare Set;Beauty;2;599.99;1199.98;Cash;2026/05/18;Sarah Mokoena
T01236;S001;Sandton;C1170;Member;P0010;Cotton T-Shirt;Clothing;4;249.99;999.96;Mobile Pay;2026/06/08;Daniel Smith
T01237;S001;Sandton;C1234;Guest;P0001;Wireless Headphones;Electronics;2;899.99;1799.98;Mobile Pay;2026/01/27;Jessica Naidoo
T01238;S001;Sandton;C1635;Member;P0008;Blender;Appliances;6;899.99;5399.94;Cash;2026/02/12;Noah Pillay
T01239;S001;Sandton;C0560;Guest;P0002;Bluetooth Speaker;Electronics;2;649.99;1299.98;Card;2026/03/13;Liam Jacobs
T01240;S001;Sandton;C2757;Member;P0024;Storage Container Set;Kitchen;3;349.99;1049.97;Cash;2026/01/13;James Botha
T01241;S001;Sandton;C2943;Guest;P0020;Table Lamp;Home & Decor;4;699.99;2799.96;Card;2026/04/11;Sophie Mthembu
T01242;S001;Sandton;C0502;Member;P0001;Wireless Headphones;Electronics;5;899.99;4499.95;Cash;2026/06/17;Jessica Naidoo
T01243;S001;Sandton;C0612;Member;P0019;Throw Blanket;Home & Decor;6;449.99;2699.94;Mobile Pay;2026/05/24;Sophie Mthembu
T01244;S001;Sandton;C1687;Member;P0012;Hooded Sweatshirt;Clothing;5;599.99;2999.95;Mobile Pay;2026/06/02;Liam Jacobs
T01245;S001;Sandton;C2073;Member;P0001;Wireless Headphones;Electronics;4;899.99;3599.96;Card;2026/02/15;Daniel Smith
T01246;S001;Sandton;C2332;Guest;P0006;Coffee Maker;Appliances;4;1299.99;5199.96;Card;2026/05/19;Olivia Dlamini
T01247;S001;Sandton;C0079;Member;P0024;Storage Container Set;Kitchen;2;349.99;699.98;Card;2026/03/18;Sarah Mokoena
T01248;S001;Sandton;C2336;Member;P0024;Storage Container Set;Kitchen;4;349.99;1399.96;Mobile Pay;2026/06/24;Liam Jacobs
T01249;S001;Sandton;C2720;Member;P0006;Coffee Maker;Appliances;1;1299.99;1299.99;Cash;2026/02/28;Sarah Mokoena
T01250;S001;Sandton;C1994;Member;P0012;Hooded Sweatshirt;Clothing;5;599.99;2999.95;Mobile Pay;2026/05/25;Daniel Smith
T01251;S001;Sandton;C0359;Guest;P0010;Cotton T-Shirt;Clothing;3;249.99;749.97;Bank Transfer;2026/03/06;Noah Pillay
